gid,depth,is_seed,in_deg,in_kzt,in_tx,out_deg,out_kzt,out_tx,pass_through,truncated,seed_payers_direct,seed_sources_2hop,pagerank,betweenness,fast_pass_share,taint_kzt,taint_share,role,role_score,peripheral_reason,evidence,priority_score,why,cluster_id
100000004140994100,3,False,1,18650,1,0,0,0,0,False,0,0,0.000286926807593,0,0,12.3930682674,0.0006645076819,peripheral,0.9,one_off_recipient,Single inflow of 19K KZT; 0 further outgoing transfers observed.,0.18528039213,"Single inflow of 19K KZT; 0 further outgoing transfers observed. Priority drivers: 0 seeds within 2 hops, strong bridge position.",1
100000004144536100,1,False,4,168000,6,0,0,0,0,False,1,1,0.000962003207595,0,0,113322.139716,0.67453654593,terminal,1,,Money stops here in the observed graph: receives 168K KZT from 4 payers; no outgoing transfers were traced.,0.732138332619,"Money stops here in the observed graph: receives 168K KZT from 4 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (113K KZT), 1 seeds within 2 hops.",23
100000004150593100,2,False,1,57000,2,11,871165,16,15.2835964912,False,0,1,0.000304955396363,0.000221640978995,0.815867258212,9088.20156423,0.010432239087,distributor,0.55,,Fan-out hypothesis: sends 871K KZT to 11 recipients after receiving from 1 payers.,0.729429541486,"Fan-out hypothesis: sends 871K KZT to 11 recipients after receiving from 1 payers. Priority drivers: high case-money inflow (9K KZT), 1 seeds within 2 hops.",4
100000004156082100,1,False,5,377366.11,7,26,2319556,29,6.14669928892,False,1,3,0.000861470044432,0.00204003513941,0.959043885985,64298.8164855,0.0277203122,coordinator,0.500557173155,,Bridge hypothesis: top 1% betweenness; links 5 payers and 26 recipients.,0.989054272565,"Bridge hypothesis: top 1% betweenness; links 5 payers and 26 recipients. Priority drivers: high case-money inflow (64K KZT), coordinator role signals.",15
100000004158362100,2,False,1,12000,1,0,0,0,0,False,0,1,0.000289810922213,0,0,1419.75052966,0.118312544138,peripheral,0.9,one_off_recipient,Single inflow of 12K KZT; 0 further outgoing transfers observed.,0.434185128368,"Single inflow of 12K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (1K KZT), 1 seeds within 2 hops.",0
100000004159526100,1,False,4,275037,4,4,68000,6,0.247239462327,False,1,2,0.000846874572545,9.78845445852e-05,0.441176470588,108289.237584,0.393726071707,peripheral,0.6,other,"Limited role evidence: 4 payers, 4 recipients, 275K KZT received in observed graph.",0.798213487753,"Limited role evidence: 4 payers, 4 recipients, 275K KZT received in observed graph. Priority drivers: high case-money inflow (108K KZT), 2 seeds within 2 hops.",14
100000004160650100,2,False,2,75100,4,10,1489827,40,19.8379094541,False,0,1,0.000367056518158,5.34996498745e-06,0.816522321048,3511.60309672,0.00235705427323,distributor,0.5,,Fan-out hypothesis: sends 1.5M KZT to 10 recipients after receiving from 2 payers.,0.713121513238,"Fan-out hypothesis: sends 1.5M KZT to 10 recipients after receiving from 2 payers. Priority drivers: high case-money inflow (4K KZT), 1 seeds within 2 hops.",23
100000004167082100,4,False,1,13300,1,0,0,0,0,True,0,0,0.000382725211927,0,0,127.560408245,0.0095910081387,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.234178218187,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, high case-money inflow (128 KZT).",12
100000004174835100,0,True,0,0,0,0,0,0,,False,0,0,0.00028403728618,0,,0,1,peripheral,0.9,isolated_seed,Known seed with 0 observed transfers in this graph.,0.0845709468331,"Known seed with 0 observed transfers in this graph. Priority drivers: 0 seeds within 2 hops, strong bridge position.",74
100000004177936100,4,False,1,10000,1,0,0,0,0,True,0,0,0.000335130803836,0,0,66.5150349918,0.00665150349918,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.210524667044,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, high case-money inflow (67 KZT).",3
100000004180097100,1,False,3,104854,5,3,47800,7,0.455871974364,False,1,1,0.000849806887877,0.000313666465746,0.857740585774,95692.5890286,0.912626976831,peripheral,0.6,other,"Limited role evidence: 3 payers, 3 recipients, 105K KZT received in observed graph.",0.75758162076,"Limited role evidence: 3 payers, 3 recipients, 105K KZT received in observed graph. Priority drivers: high case-money inflow (96K KZT), 1 seeds within 2 hops.",0
100000004183610100,3,False,1,22000,1,1,915000,3,41.5909090909,False,0,0,0.000338828276584,1.96165382873e-05,0.016393442623,175.808214154,0.000192140124759,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 22K KZT received in observed graph.",0.406648055245,"Limited role evidence: 1 payers, 1 recipients, 22K KZT received in observed graph. Priority drivers: strong bridge position, high case-money inflow (176 KZT).",12
100000004184158100,3,False,1,203805,1,0,0,0,0,False,0,0,0.000301973675665,0,0,988.446208441,0.00484996054288,peripheral,0.9,one_off_recipient,Single inflow of 204K KZT; 0 further outgoing transfers observed.,0.361766426653,"Single inflow of 204K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (988 KZT), high weighted network importance.",0
100000004185681100,3,False,1,10000,1,0,0,0,0,False,0,0,0.000532123890635,0,0,141.37174963,0.014137174963,peripheral,0.9,one_off_recipient,Single inflow of 10K KZT; 0 further outgoing transfers observed.,0.359140557698,"Single inflow of 10K KZT; 0 further outgoing transfers observed. Priority drivers: high weighted network importance, high case-money inflow (141 KZT).",2
100000004186824100,1,False,2,451700,7,1,7000,1,0.0154970112907,False,1,1,0.000379756162129,2.17961536526e-06,0,450279.404174,0.996855001493,terminal,0.752833333333,,Possible holding point: receives 452K KZT from 2 payers; observed onward flow is 2%.,0.76959151614,"Possible holding point: receives 452K KZT from 2 payers; observed onward flow is 2%. Priority drivers: high case-money inflow (450K KZT), 1 seeds within 2 hops.",4
100000004188160100,1,False,2,87862,5,5,133846,6,1.52336618789,False,1,2,0.000295218218555,0.00246010482665,0.386533777625,79500.3946849,0.59396914876,coordinator,0.501680506129,,Bridge hypothesis: top 1% betweenness; links 2 payers and 5 recipients.,0.893187021758,"Bridge hypothesis: top 1% betweenness; links 2 payers and 5 recipients. Priority drivers: high case-money inflow (80K KZT), coordinator role signals.",4
100000004192107100,2,False,1,25000,1,0,0,0,0,False,0,1,0.000297675907115,0,0,3394.67720144,0.135787088057,peripheral,0.9,one_off_recipient,Single inflow of 25K KZT; 0 further outgoing transfers observed.,0.476682744356,"Single inflow of 25K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (3K KZT), 1 seeds within 2 hops.",2
100000004192865100,2,False,1,66666,1,0,0,0,0,False,0,1,0.000552405300271,0,0,20000,0.30000300003,peripheral,0.9,one_off_recipient,Single inflow of 67K KZT; 0 further outgoing transfers observed.,0.601826130621,"Single inflow of 67K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (20K KZT), 1 seeds within 2 hops.",28
100000004193835100,0,True,1,47000,1,1,5000,1,0.106382978723,False,0,1,0.000467132705557,6.67754889174e-06,1,35339.6467019,1,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 47K KZT received in observed graph.",0.403551833271,"Limited role evidence: 1 payers, 1 recipients, 47K KZT received in observed graph. Priority drivers: high case-money inflow (35K KZT), 1 seeds within 2 hops.",4
100000004200745100,4,False,1,130000,4,0,0,0,0,True,0,0,0.00059716682535,0,0,5157.65323622,0.0396742556632,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.328357081324,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high case-money inflow (5K KZT), high weighted network importance.",10
100000004206046100,1,False,1,11075,1,0,0,0,0,False,1,1,0.000285220216053,0,0,11075,1,peripheral,0.9,one_off_recipient,Single inflow of 11K KZT; 0 further outgoing transfers observed.,0.455744894528,"Single inflow of 11K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (11K KZT), 1 seeds within 2 hops.",4
100000004209339100,2,False,1,138500,6,2,238500,11,1.72202166065,False,0,1,0.000812684525992,2.1003566247e-05,0.283018867925,26589.645347,0.111486982587,peripheral,0.6,other,"Limited role evidence: 1 payers, 2 recipients, 138K KZT received in observed graph.",0.701747354552,"Limited role evidence: 1 payers, 2 recipients, 138K KZT received in observed graph. Priority drivers: high case-money inflow (27K KZT), 1 seeds within 2 hops.",11
100000004213658100,1,False,1,25347,1,0,0,0,0,False,1,1,0.000289317268391,0,0,25347,1,peripheral,0.9,one_off_recipient,Single inflow of 25K KZT; 0 further outgoing transfers observed.,0.509782513555,"Single inflow of 25K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (25K KZT), 1 seeds within 2 hops.",1
100000004217419100,3,False,2,118200,3,1,7700,1,0.0651438240271,False,0,0,0.000580543856131,1.94183914359e-05,1,995.502193372,0.00842218437709,terminal,0.5,,Possible holding point: receives 118K KZT from 2 payers; observed onward flow is 7%.,0.566052121195,"Possible holding point: receives 118K KZT from 2 payers; observed onward flow is 7%. Priority drivers: high case-money inflow (996 KZT), high weighted network importance.",3
100000004218576100,1,False,1,26144,1,0,0,0,0,False,1,1,0.000289483289846,0,0,26144,1,peripheral,0.9,one_off_recipient,Single inflow of 26K KZT; 0 further outgoing transfers observed.,0.512442933418,"Single inflow of 26K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (26K KZT), 1 seeds within 2 hops.",1
100000004221668100,2,False,4,1128300,8,3,731440,10,0.648267304795,False,0,1,0.00322089593208,4.5573775819e-06,0.984140872799,72849.7744516,0.0645659615808,peripheral,0.6,other,"Limited role evidence: 4 payers, 3 recipients, 1.1M KZT received in observed graph.",0.732739518406,"Limited role evidence: 4 payers, 3 recipients, 1.1M KZT received in observed graph. Priority drivers: high case-money inflow (73K KZT), high weighted network importance.",26
100000004222274100,4,False,1,15500,1,0,0,0,0,True,0,0,0.000542148882848,0,0,12.1340641731,0.000782842849879,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.20965398418,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, 0 seeds within 2 hops.",0
100000004225615100,2,False,1,90000,2,0,0,0,0,False,0,1,0.000292449674018,0,0,10266.1549829,0.114068388699,peripheral,0.9,one_off_recipient,Single inflow of 90K KZT; 0 further outgoing transfers observed.,0.491401430868,"Single inflow of 90K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (10K KZT), 1 seeds within 2 hops.",8
100000004226848100,1,False,1,301866,1,0,0,0,0,False,1,2,0.000343992689897,0,0,301866,1,terminal,0.50311,,Money stops here in the observed graph: receives 302K KZT from 1 payers; no outgoing transfers were traced.,0.736560848755,"Money stops here in the observed graph: receives 302K KZT from 1 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (302K KZT), 2 seeds within 2 hops.",2
100000004232712100,4,False,1,12500,1,0,0,0,0,True,0,0,0.000526151969642,0,0,14.9419921692,0.00119535937354,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.206413109075,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, 0 seeds within 2 hops.",5
100000004235471100,4,False,1,180000,1,0,0,0,0,True,0,0,0.000346662053519,0,0,99.1849440194,0.000551027466774,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.220247292361,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, high case-money inflow (99 KZT).",5
100000004241142100,4,False,1,27102,1,0,0,0,0,True,0,0,0.000527002549147,0,0,22.9402868144,0.000846442580416,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.214104141041,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, 0 seeds within 2 hops.",0
100000004254434100,1,False,1,44445,2,0,0,0,0,False,1,1,0.000293295534075,0,0,44445,1,peripheral,0.9,one_off_recipient,Single inflow of 44K KZT; 0 further outgoing transfers observed.,0.544817133565,"Single inflow of 44K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (44K KZT), 1 seeds within 2 hops.",1
100000004257714100,3,False,1,52220,1,0,0,0,0,False,0,0,0.000292127946138,0,0,34.7005911488,0.0006645076819,peripheral,0.9,one_off_recipient,Single inflow of 52K KZT; 0 further outgoing transfers observed.,0.234204476876,"Single inflow of 52K KZT; 0 further outgoing transfers observed. Priority drivers: 0 seeds within 2 hops, strong bridge position.",1
100000004260869100,4,False,1,10000,1,0,0,0,0,True,0,0,0.000836492706897,0,0,104.32239087,0.010432239087,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.255509948358,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, high case-money inflow (104 KZT).",4
100000004261340100,4,False,1,48500,4,0,0,0,0,True,0,0,0.000345436426364,0,0,205.888368093,0.0042451209916,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.239644171723,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high case-money inflow (206 KZT), high weighted network importance.",0
100000004263867100,4,False,1,9000,1,0,0,0,0,True,0,0,0.00028882187338,0,0,0.435464473915,4.83849415461e-05,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.121207116566,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: 0 seeds within 2 hops, strong bridge position.",7
100000004265639100,4,False,1,10000,1,0,0,0,0,True,0,0,0.000548975092877,0,0,66.5150349918,0.00665150349918,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.238338147426,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, high case-money inflow (67 KZT).",3
100000004268036100,4,False,1,5500,1,0,0,0,0,True,0,0,0.00028696120058,0,0,0.266117178504,4.83849415461e-05,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.111895647046,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: 0 seeds within 2 hops, strong bridge position.",7
100000004269433100,0,True,0,0,0,1,1372000,67,,False,0,0,0.00028403728618,0,,0,1,peripheral,0.6,other,"Limited role evidence: 0 payers, 1 recipients, 0 KZT received in observed graph.",0.0845709468331,"Limited role evidence: 0 payers, 1 recipients, 0 KZT received in observed graph. Priority drivers: 0 seeds within 2 hops, strong bridge position.",59
100000004272302100,4,False,1,10000,1,0,0,0,0,True,0,0,0.000286187881625,0,0,34.6415248311,0.00346415248311,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.141547235697,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: 0 seeds within 2 hops, strong bridge position.",44
100000004278574100,3,False,1,25000,1,1,12500,1,0.5,False,0,0,0.000284840803889,1.92202445845e-05,0,29.8839843925,0.0011953593757,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 25K KZT received in observed graph.",0.260912328224,"Limited role evidence: 1 payers, 1 recipients, 25K KZT received in observed graph. Priority drivers: strong bridge position, 0 seeds within 2 hops.",5
100000004285800100,2,False,1,5000,1,1,15000,1,3,False,0,1,0.000342292992217,0,0,1787.16214676,0.119144143117,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 5K KZT received in observed graph.",0.500730175841,"Limited role evidence: 1 payers, 1 recipients, 5K KZT received in observed graph. Priority drivers: high case-money inflow (2K KZT), 1 seeds within 2 hops.",0
100000004286573100,1,False,1,16590,1,0,0,0,0,False,1,1,0.000286772520825,0,0,16590,1,peripheral,0.9,one_off_recipient,Single inflow of 17K KZT; 0 further outgoing transfers observed.,0.477166457058,"Single inflow of 17K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (17K KZT), 1 seeds within 2 hops.",10
100000004291560100,3,False,1,47190,1,0,0,0,0,False,0,0,0.000286676473203,0,0,39.9436253705,0.00084644258043,peripheral,0.9,one_off_recipient,Single inflow of 47K KZT; 0 further outgoing transfers observed.,0.20849860184,"Single inflow of 47K KZT; 0 further outgoing transfers observed. Priority drivers: 0 seeds within 2 hops, high case-money inflow (40 KZT).",0
100000004291663100,4,False,1,25000,1,0,0,0,0,True,0,0,0.000309471152548,0,0,5.06983837228,0.000202793534891,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.160702258708,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, 0 seeds within 2 hops.",0
100000004292885100,3,False,1,112700,1,0,0,0,0,False,0,0,0.00030149836196,0,0,74.8900157502,0.0006645076819,peripheral,0.9,one_off_recipient,Single inflow of 113K KZT; 0 further outgoing transfers observed.,0.276425685605,"Single inflow of 113K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (75 KZT), high weighted network importance.",1
100000004299488100,1,False,6,1749000,22,2,344999,14,0.197255002859,False,1,1,0.00144806357301,2.08054193956e-05,0.942028817475,416800.08864,0.238307655026,consolidator,0.6,,"Signs of consolidation: receives from 6 payers (1 seeds within 2 hops), 1.7M KZT in, forwards 20%.",0.930322336931,"Signs of consolidation: receives from 6 payers (1 seeds within 2 hops), 1.7M KZT in, forwards 20%. Priority drivers: high case-money inflow (417K KZT), consolidator role signals.",0
100000004315838100,1,False,2,50000,2,1,18000,1,0.36,False,1,2,0.000289806202751,2.37776221665e-05,0,25029.8839844,0.500597679688,peripheral,0.6,other,"Limited role evidence: 2 payers, 1 recipients, 50K KZT received in observed graph.",0.6319890727,"Limited role evidence: 2 payers, 1 recipients, 50K KZT received in observed graph. Priority drivers: high case-money inflow (25K KZT), 2 seeds within 2 hops.",2
100000004318918100,1,False,1,75600,1,0,0,0,0,False,1,2,0.000295439507254,0,0,75600,1,peripheral,0.9,one_off_recipient,Single inflow of 76K KZT; 0 further outgoing transfers observed.,0.609634635672,"Single inflow of 76K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (76K KZT), 2 seeds within 2 hops.",11
100000004321983100,3,False,1,10840,1,2,36200,3,3.33948339483,False,0,0,0.000324611134201,1.38702795971e-06,0,696.689159908,0.0192455569035,peripheral,0.6,other,"Limited role evidence: 1 payers, 2 recipients, 11K KZT received in observed graph.",0.436672793694,"Limited role evidence: 1 payers, 2 recipients, 11K KZT received in observed graph. Priority drivers: high case-money inflow (697 KZT), strong bridge position.",26
100000004325327100,1,False,2,70817,3,1,70000,1,0.988463222108,False,1,1,0.000294181620715,3.84404891691e-05,1,47491.760202,0.670626547327,transit,0.971158055269,,Pass-through hypothesis: forwards 99% of 71K KZT received; 100% forwarded within 2 days.,0.73384514744,"Pass-through hypothesis: forwards 99% of 71K KZT received; 100% forwarded within 2 days. Priority drivers: high case-money inflow (47K KZT), 1 seeds within 2 hops.",0
100000004326224100,4,False,1,60000,1,0,0,0,0,True,0,0,0.000531697029287,0,0,71.7215624123,0.00119535937354,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.235919583915,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, high case-money inflow (72 KZT).",5
100000004330371100,1,False,2,264171,12,2,90681,6,0.343266293424,False,1,1,0.00124972202013,0.000334670031993,0.649529669942,132682.946207,0.502261588923,peripheral,0.6,other,"Limited role evidence: 2 payers, 2 recipients, 264K KZT received in observed graph.",0.76836150384,"Limited role evidence: 2 payers, 2 recipients, 264K KZT received in observed graph. Priority drivers: high case-money inflow (133K KZT), 1 seeds within 2 hops.",4
100000004331458100,2,False,2,250000,2,0,0,0,0,False,0,1,0.00131364854953,0,0,44661.1176504,0.178644470601,terminal,0.5,,Money stops here in the observed graph: receives 250K KZT from 2 payers; no outgoing transfers were traced.,0.710993177348,"Money stops here in the observed graph: receives 250K KZT from 2 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (45K KZT), 1 seeds within 2 hops.",46
100000004336228100,3,False,1,51407,2,0,0,0,0,False,0,0,0.000294414089655,0,0,341.933840542,0.00665150350229,peripheral,0.9,one_off_recipient,Single inflow of 51K KZT; 0 further outgoing transfers observed.,0.314569887272,"Single inflow of 51K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (342 KZT), 0 seeds within 2 hops.",3
100000004336312100,2,False,3,90415,7,2,72650,3,0.803517115523,False,0,1,0.000691387601722,3.37840381615e-05,0.518238128011,9268.69611885,0.102512814454,transit,0.508792788807,,Pass-through hypothesis: forwards 80% of 90K KZT received; 52% forwarded within 2 days.,0.768154198396,"Pass-through hypothesis: forwards 80% of 90K KZT received; 52% forwarded within 2 days. Priority drivers: high case-money inflow (9K KZT), 1 seeds within 2 hops.",32
100000004340038100,3,False,1,9978,1,1,49000,1,4.91080376829,False,0,0,0.000287703399256,1.92202445845e-05,0,107.820962605,0.00220042780826,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 10K KZT received in observed graph.",0.311874916502,"Limited role evidence: 1 payers, 1 recipients, 10K KZT received in observed graph. Priority drivers: strong bridge position, high case-money inflow (108 KZT).",12
100000004350094100,4,False,1,20000,1,0,0,0,0,True,0,0,0.000885857118118,0,0,84.6270164014,0.00423135082007,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.252607672144,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, high case-money inflow (85 KZT).",18
100000004351795100,1,False,3,118333,3,14,1715161,37,14.494359139,False,1,1,0.000311769047597,0.00242852160415,0.379067038022,66872.0054107,0.0389887628104,coordinator,0.501455839534,,Bridge hypothesis: top 1% betweenness; links 3 payers and 14 recipients.,0.872041866486,"Bridge hypothesis: top 1% betweenness; links 3 payers and 14 recipients. Priority drivers: high case-money inflow (67K KZT), coordinator role signals.",0
100000004356593100,2,False,1,50000,1,1,10000,1,0.2,False,0,1,0.000291866593286,1.92202445845e-05,0,706.858748198,0.014137174964,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 50K KZT received in observed graph.",0.493889096194,"Limited role evidence: 1 payers, 1 recipients, 50K KZT received in observed graph. Priority drivers: 1 seeds within 2 hops, high case-money inflow (707 KZT).",2
100000004358004100,0,True,0,0,0,11,980850,17,,False,0,0,0.00028403728618,0,,0,1,distributor,0.55,,Fan-out hypothesis: sends 981K KZT to 11 recipients after receiving from 0 payers.,0.159101400003,"Fan-out hypothesis: sends 981K KZT to 11 recipients after receiving from 0 payers. Priority drivers: distributor role signals, 0 seeds within 2 hops.",2
100000004360785100,1,False,1,94705,1,0,0,0,0,False,1,1,0.000294152805243,0,0,94705,1,peripheral,0.9,one_off_recipient,Single inflow of 95K KZT; 0 further outgoing transfers observed.,0.567620732387,"Single inflow of 95K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (95K KZT), 1 seeds within 2 hops.",4
100000004368189100,3,False,1,384600,1,2,28200,2,0.0733229329173,False,0,0,0.000302225344173,2.77405591942e-06,0.769503546099,123.358270078,0.000320744331976,terminal,0.641,,Possible holding point: receives 385K KZT from 1 payers; observed onward flow is 7%.,0.418796154254,"Possible holding point: receives 385K KZT from 1 payers; observed onward flow is 7%. Priority drivers: strong bridge position, high case-money inflow (123 KZT).",13
100000004377043100,4,False,1,5700,1,0,0,0,0,True,0,0,0.000361397788453,0,0,62.9301956387,0.0110403851998,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.215555279148,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, high case-money inflow (63 KZT).",27
100000004379306100,4,False,1,15000,1,0,0,0,0,True,0,0,0.000528900528974,0,0,99.7725524878,0.00665150349918,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.240514854587,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, high case-money inflow (100 KZT).",3
100000004386258100,2,False,3,61700,3,3,40000,3,0.64829821718,False,0,2,0.000530296100934,0.000120473285643,0.75,34270.6220684,0.555439579715,peripheral,0.6,other,"Limited role evidence: 3 payers, 3 recipients, 62K KZT received in observed graph.",0.746594432236,"Limited role evidence: 3 payers, 3 recipients, 62K KZT received in observed graph. Priority drivers: high case-money inflow (34K KZT), 2 seeds within 2 hops.",10
100000004386286100,4,False,1,12500,1,0,0,0,0,True,0,0,0.000593323829171,0,0,6942.99474106,0.555439579285,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.333677921049,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high case-money inflow (7K KZT), high weighted network importance.",10
100000004386331100,3,False,1,20000,1,2,17500,2,0.875,False,0,0,0.000509413129246,2.02109788415e-05,0,11108.7915874,0.555439579372,transit,0.6875,,Pass-through hypothesis: forwards 88% of 20K KZT received; 0% forwarded within 2 days.,0.653721593396,"Pass-through hypothesis: forwards 88% of 20K KZT received; 0% forwarded within 2 days. Priority drivers: high case-money inflow (11K KZT), strong bridge position.",10
100000004388209100,1,False,1,11800,1,0,0,0,0,False,1,1,0.00028649532027,0,0,11800,1,peripheral,0.9,one_off_recipient,Single inflow of 12K KZT; 0 further outgoing transfers observed.,0.463622501394,"Single inflow of 12K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (12K KZT), 1 seeds within 2 hops.",1
100000004388353100,1,False,2,62960,2,0,0,0,0,False,1,2,0.000338845169463,0,0,35299.6516641,0.560667910802,terminal,0.5,,Money stops here in the observed graph: receives 63K KZT from 2 payers; no outgoing transfers were traced.,0.68915700393,"Money stops here in the observed graph: receives 63K KZT from 2 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (35K KZT), 2 seeds within 2 hops.",11
100000004388983100,0,True,0,0,0,2,450816,23,,False,0,0,0.00028403728618,0,,0,1,peripheral,0.6,other,"Limited role evidence: 0 payers, 2 recipients, 0 KZT received in observed graph.",0.0845709468331,"Limited role evidence: 0 payers, 2 recipients, 0 KZT received in observed graph. Priority drivers: 0 seeds within 2 hops, strong bridge position.",63
100000004390333100,1,False,2,64558,2,9,506500,14,7.84565816785,False,1,1,0.000293607395003,0.000158415019819,0.217176702863,45766.9190456,0.0903591688956,peripheral,0.6,other,"Limited role evidence: 2 payers, 9 recipients, 65K KZT received in observed graph.",0.637413565147,"Limited role evidence: 2 payers, 9 recipients, 65K KZT received in observed graph. Priority drivers: high case-money inflow (46K KZT), 1 seeds within 2 hops.",0
100000004394765100,1,False,3,603844,10,2,82500,2,0.136624691145,False,1,2,0.000378106935858,6.51638945262e-05,0.430303030303,454034.757937,0.751907376636,terminal,1,,Possible holding point: receives 604K KZT from 3 payers; observed onward flow is 14%.,0.834478120062,"Possible holding point: receives 604K KZT from 3 payers; observed onward flow is 14%. Priority drivers: high case-money inflow (454K KZT), 2 seeds within 2 hops.",4
100000004398811100,2,False,1,426000,1,3,1040672,4,2.44289201878,False,0,1,0.000347678059836,1.4861013854e-06,0.394937117555,9225.30464363,0.00886475723728,peripheral,0.6,other,"Limited role evidence: 1 payers, 3 recipients, 426K KZT received in observed graph.",0.60376098143,"Limited role evidence: 1 payers, 3 recipients, 426K KZT received in observed graph. Priority drivers: high case-money inflow (9K KZT), 1 seeds within 2 hops.",2
100000004399686100,3,False,1,806000,2,0,0,0,0,False,0,0,0.000566444517113,0,0,24486.7201428,0.0303805460829,terminal,1,,Money stops here in the observed graph: receives 806K KZT from 1 payers; no outgoing transfers were traced.,0.578455896919,"Money stops here in the observed graph: receives 806K KZT from 1 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (24K KZT), high weighted network importance.",22
100000004400305100,2,False,7,222800,9,82,5830181,101,26.1677782765,False,0,2,0.000383604154199,0.00260914992272,0.785722432974,4934.91345298,0.000846442580938,coordinator,0.502579172508,,Bridge hypothesis: top 1% betweenness; links 7 payers and 82 recipients.,0.859465336226,"Bridge hypothesis: top 1% betweenness; links 7 payers and 82 recipients. Priority drivers: coordinator role signals, 2 seeds within 2 hops.",0
